id,title,url,upload_date,duration,view_count
N7ctJiX99wA,복음적인삶,https://www.youtube.com/watch?v=N7ctJiX99wA,,126.0,3359
49YesHp9qDM,[창세기묵상집]제104화 창세기 35장 1절 ~ 15절 마음의 힘,https://www.youtube.com/watch?v=49YesHp9qDM,,399.0,1423
NXA06Kel120,불안,https://www.youtube.com/watch?v=NXA06Kel120,,146.0,4919
dsu2MPN9SJ8,모험,https://www.youtube.com/watch?v=dsu2MPN9SJ8,,192.0,3409
RPwDsk0WTrI,착한것이 좋다,https://www.youtube.com/watch?v=RPwDsk0WTrI,,137.0,6770
xIrgKIxil7c,[창세기묵상집]제103화 창세기 34장 1절 ~ 31절 정의를 가장한 폭력,https://www.youtube.com/watch?v=xIrgKIxil7c,,571.0,2858
pAzN_Xzqrm0,미얀마 이야기,https://www.youtube.com/watch?v=pAzN_Xzqrm0,,163.0,1347
sSl4ninGueg,불안처리법,https://www.youtube.com/watch?v=sSl4ninGueg,,102.0,5227
GWZR09V6CTU,[창세기묵상집]제102화 창세기 33장 12절 ~ 30절 야곱의 독립,https://www.youtube.com/watch?v=GWZR09V6CTU,,425.0,1244
mPj_T4DDg1Q,사람이 보약이다,https://www.youtube.com/watch?v=mPj_T4DDg1Q,,136.0,5235
fJBmNLemivA,[창세기묵상집]제101화 창세기 33장 1절 ~ 11절 미련한 사람/영리한 사람,https://www.youtube.com/watch?v=fJBmNLemivA,,436.0,1963
eNygzyOXwbw,흑산도 신부님,https://www.youtube.com/watch?v=eNygzyOXwbw,,63.0,3275
jK6T9RcLCCA,[창세기묵상집]제100화 창세기 32장 23절 ~ 33절 전사의식,https://www.youtube.com/watch?v=jK6T9RcLCCA,,545.0,1405
qBIXfdm1MQ8,[창세기묵상집]제99화 창세기 32장 1절 ~ 22절 불안한 야곱,https://www.youtube.com/watch?v=qBIXfdm1MQ8,,346.0,1530
XhwwDra8i5M,[cpbc뉴스]독재자들의 심리상태는? (2022년 04월 06일),https://www.youtube.com/watch?v=XhwwDra8i5M,,754.0,3230
Gd832JLcfn4,부정적대본,https://www.youtube.com/watch?v=Gd832JLcfn4,,195.0,5825
oV6xxRryWtM,[창세기묵상집]제98화 창세기 31장 43절 ~ 54절 경계석,https://www.youtube.com/watch?v=oV6xxRryWtM,,462.0,1147
E_f7JRWdSxc,멈춤의 시간,https://www.youtube.com/watch?v=E_f7JRWdSxc,,120.0,4318
JwzZlDVc38c,감정일기,https://www.youtube.com/watch?v=JwzZlDVc38c,,102.0,4666
paR8Cfanc-4,"[창세기묵상집]제97화 창세기 31장 1절 ~ 42절 야곱과 라반, 누가 사나이인가",https://www.youtube.com/watch?v=paR8Cfanc-4,,578.0,1147
aQRtfvFXKbo,일,https://www.youtube.com/watch?v=aQRtfvFXKbo,,117.0,5042
fLI5Kw4ZEmM,[창세기묵상집]제96화 창세기 30장 25절 ~ 43절 성숙한 야곱,https://www.youtube.com/watch?v=fLI5Kw4ZEmM,,506.0,1080
2THIqOUZDxM,열등감,https://www.youtube.com/watch?v=2THIqOUZDxM,,110.0,5018
BaCsJUFlcTk,[창세기묵상집]제95화 창세기 29장 31절 ~ 30장 24절 의존형과 창조형,https://www.youtube.com/watch?v=BaCsJUFlcTk,,554.0,1867
lxJ8W31fn8I,불편한게 인생,https://www.youtube.com/watch?v=lxJ8W31fn8I,,181.0,7601
QD5F7p39wuE,내진설계,https://www.youtube.com/watch?v=QD5F7p39wuE,,120.0,3530
oRs_yfexYNM,[창세기묵상집]제94화 창세기 29장 1절 ~ 30절 파랑새 증후군,https://www.youtube.com/watch?v=oRs_yfexYNM,,347.0,1706
YfAgxD-oOwU,마음안의 유령들,https://www.youtube.com/watch?v=YfAgxD-oOwU,,105.0,4966
Gtox69ywv7Q,놀이,https://www.youtube.com/watch?v=Gtox69ywv7Q,,142.0,3626
X7QeY0Xk_H8,식별능력,https://www.youtube.com/watch?v=X7QeY0Xk_H8,,151.0,8442
l2_KzQMc9f0,[창세기묵상집]제93화 창세기 28장 10절 ~ 22절 임시대상,https://www.youtube.com/watch?v=l2_KzQMc9f0,,339.0,1962
YNwCBLl1LUc,등신컴플렉스,https://www.youtube.com/watch?v=YNwCBLl1LUc,,214.0,5404
ZYrr3yIMZzA,말의 품위,https://www.youtube.com/watch?v=ZYrr3yIMZzA,,239.0,7143
5RwXcIHdvf0,[창세기묵상집]제92화 창세기 28장 6절 ~ 9절 에사오의 고집,https://www.youtube.com/watch?v=5RwXcIHdvf0,,664.0,1352
IyQ5aUmxP1Q,신앙인의길,https://www.youtube.com/watch?v=IyQ5aUmxP1Q,,257.0,5833
UaLklfuusr8,[창세기묵상집]제91화 창세기 27장 41절 ~ 28장 5절 방치된 야곱의 삶의 의미,https://www.youtube.com/watch?v=UaLklfuusr8,,456.0,1570
iirIigq14Bs,허세,https://www.youtube.com/watch?v=iirIigq14Bs,,293.0,7970
HJVzvD19Vms,인생이란,https://www.youtube.com/watch?v=HJVzvD19Vms,,130.0,7174
6JV7pM68Uc0,속상함의 원인,https://www.youtube.com/watch?v=6JV7pM68Uc0,,174.0,9508
kkdj9QGoCxM,[창세기묵상집]제90화 창세기 27장 1절 ~ 40절 형제지간,https://www.youtube.com/watch?v=kkdj9QGoCxM,,462.0,1905
6G8WY2zjdoc,[창세기묵상집]제89화 창세기 26장 34절 ~ 35절 문제어른 에사오,https://www.youtube.com/watch?v=6G8WY2zjdoc,,335.0,1508
ZE93luKyxDM,[창세기묵상집]제88화 창세기 26장 1절 ~ 33절 이사악과 아비멜렉,https://www.youtube.com/watch?v=ZE93luKyxDM,,333.0,1520
HG0J4GeF0G8,[220312]제2부_행복에 대해서 3,https://www.youtube.com/watch?v=HG0J4GeF0G8,,2706.0,81836
rgbjQiEBzfQ,[220312]제1부_행복에 대해서 3,https://www.youtube.com/watch?v=rgbjQiEBzfQ,,2768.0,83834
4pY9mS90PAs,[창세기묵상집]제87화 창세기 25장 29절 ~ 34절 에사우가 맏아들 권리를 팔다,https://www.youtube.com/watch?v=4pY9mS90PAs,,561.0,1700
QC6AvCYXD-8,[창세기묵상집]제86화 창세기 25장 19절 ~ 28절 에사우와 야곱이 태어나다,https://www.youtube.com/watch?v=QC6AvCYXD-8,,606.0,1202
1QYi0ulTnUM,[창세기묵상집]제85화 창세기 25장 12절 ~ 18절 이스마엘의 족보,https://www.youtube.com/watch?v=1QYi0ulTnUM,,556.0,1310
0wMD3SnRsa8,[창세기묵상집]제84화 창세기 25장 7절 ~ 11절 아브라함의 장수,https://www.youtube.com/watch?v=0wMD3SnRsa8,,441.0,1487
LdPlUawitF0,[창세기묵상집]제83화 창세기 25장 1절 ~ 6절 아브라함의 후손,https://www.youtube.com/watch?v=LdPlUawitF0,,356.0,1138
bh1M6ke45Ls,[창세기묵상집]제82화 창세기 24장 50절 ~ 67절 리브가 2,https://www.youtube.com/watch?v=bh1M6ke45Ls,,420.0,1343
MARQSeenI2c,[창세기묵상집]제81화 창세기 24장 28절 ~ 50절 아브라함의 노인 종,https://www.youtube.com/watch?v=MARQSeenI2c,,288.0,1344
H1ZPlMh0Bdk,[창세기묵상집]제80화 창세기 24장 15절 ~ 27절 리브가 1,https://www.youtube.com/watch?v=H1ZPlMh0Bdk,,581.0,1474
tgjrsq86uzU,[창세기묵상집]제79화 창세기 24장 10절 ~ 14절 아브라함의 종,https://www.youtube.com/watch?v=tgjrsq86uzU,,406.0,1466
_CINZ7IkHUY,[창세기묵상집]제78화 창세기 24장 1절 ~ 9절 영적체험,https://www.youtube.com/watch?v=_CINZ7IkHUY,,393.0,1665
UZ9ts9uCvXM,[220212]통합 행복에 대해서 2,https://www.youtube.com/watch?v=UZ9ts9uCvXM,,4516.0,33450
T9aQ-Bgbwps,[창세기묵상집]제77화 창세기 23장 1절 ~ 20절 어머니의 존재감,https://www.youtube.com/watch?v=T9aQ-Bgbwps,,416.0,1396
duHcHb8d2lk,[창세기묵상집]제76화 창세기 22장 19절 ~ 24절 젊게 살기,https://www.youtube.com/watch?v=duHcHb8d2lk,,339.0,1147
7OFVrMmXMGo,[220212]제2부_행복에 대해서 2,https://www.youtube.com/watch?v=7OFVrMmXMGo,,2400.0,10045
5fvAEaviXXU,[220212]제1부_행복에 대해서 2,https://www.youtube.com/watch?v=5fvAEaviXXU,,2116.0,17424
02-pcyLhmfE,[창세기묵상집]제75화 창세기 22장 10절 ~ 18절 낙관적 도식,https://www.youtube.com/watch?v=02-pcyLhmfE,,293.0,1194
frNvUV0r36k,[창세기묵상집]제74화 창세기 22장 1절 ~ 9절 고통,https://www.youtube.com/watch?v=frNvUV0r36k,,517.0,1232
UxT6Yt3C3WY,[창세기묵상집]제73화 창세기 21장 22절 ~ 34절 아비멜렉 2,https://www.youtube.com/watch?v=UxT6Yt3C3WY,,319.0,1091
2RcSQD1mb0U,[창세기묵상집]제72화 창세기 21장 14절 ~ 21절 하갈 2,https://www.youtube.com/watch?v=2RcSQD1mb0U,,298.0,1457
G1Rt9JN4OaM,[창세기묵상집]제71화 창세기 21장 8절 ~ 13절 사라와 하갈,https://www.youtube.com/watch?v=G1Rt9JN4OaM,,436.0,1452
B--HRBdo-uM,[창세기묵상집]제70화 창세기 21장 1절 ~ 7절 노령의 사라,https://www.youtube.com/watch?v=B--HRBdo-uM,,529.0,1304
FkdGBOWiUPs,[창세기묵상집]제69화 창세기 20장 1절~22장 13절 아비멜렉 1,https://www.youtube.com/watch?v=FkdGBOWiUPs,,330.0,1214
r2V-JXp6mVc,[창세기묵상집]제68화 창세기 19장 30절~39절 롯6,https://www.youtube.com/watch?v=r2V-JXp6mVc,,428.0,1564
EX-dLocEEI8,[창세기묵상집]제67화 창세기 19장 23절~29절 롯5,https://www.youtube.com/watch?v=EX-dLocEEI8,,358.0,1544
vBrxDdVafes,[220122]제2부_행복에 대해서,https://www.youtube.com/watch?v=vBrxDdVafes,,2858.0,63914
1pLCgDfbU2k,[220122]제1부_행복에 대해서,https://www.youtube.com/watch?v=1pLCgDfbU2k,,2464.0,74092
5vBtmGbwcdI,[창세기묵상집]제66화 창세기 19장 19절~22절 롯4,https://www.youtube.com/watch?v=5vBtmGbwcdI,,476.0,1253
IJrOYYY6r7U,[창세기묵상집]제65화 창세기 19장 14절~18절 롯3,https://www.youtube.com/watch?v=IJrOYYY6r7U,,301.0,1148
9rJzGrSBt5Q,[10분 강의]제290회 의존욕구,https://www.youtube.com/watch?v=9rJzGrSBt5Q,,306.0,6882
WImDhmZO4Po,[창세기묵상집]제64화 창세기 19장 1절~13절 소돔,https://www.youtube.com/watch?v=WImDhmZO4Po,,452.0,1275
xWMilsQbRms,[창세기묵상집]제63화 창세기 18장 22절~33절 대화,https://www.youtube.com/watch?v=xWMilsQbRms,,539.0,1494
kK3PmvmP7Ms,[창세기묵상집]제62화 창세기 18장 16절~21절 소돔과 고모라,https://www.youtube.com/watch?v=kK3PmvmP7Ms,,371.0,1400
6v3jRTeuFCQ,[10분 강의]제289회 노시보 효과,https://www.youtube.com/watch?v=6v3jRTeuFCQ,,315.0,5950
tT7Hl4N6IoE,[창세기묵상집]제61화 창세기 18장 9절~15절 사라의 거짓말,https://www.youtube.com/watch?v=tT7Hl4N6IoE,,303.0,1308
fk0xEpY_DJQ,[창세기묵상집]제60화 창세기 18장 1절~8절 기분,https://www.youtube.com/watch?v=fk0xEpY_DJQ,,589.0,2176
8ECyrNir4R4,[창세기묵상집]제59화 창세기 17장 23절~27절 할례2,https://www.youtube.com/watch?v=8ECyrNir4R4,,365.0,1137
z7g85-8ycO8,[10분 강의]제288회 자매님의 불길한 생각,https://www.youtube.com/watch?v=z7g85-8ycO8,,189.0,6528
0_oPOONRS4Y,[창세기묵상집]제58화 창세기 17장 15절~22절 이름,https://www.youtube.com/watch?v=0_oPOONRS4Y,,455.0,1142
GRwjEf8VkEo,[창세기묵상집]제57화 창세기 17장 10절~14절 할례1,https://www.youtube.com/watch?v=GRwjEf8VkEo,,516.0,1128
BPYmpB4X370,[창세기묵상집]제56화 창세기 17장 1절~8절 계약,https://www.youtube.com/watch?v=BPYmpB4X370,,341.0,1335
yGAIxr2sZZM,[10분 강의]제287회 소심하고 비관적인 성격의 상담,https://www.youtube.com/watch?v=yGAIxr2sZZM,,243.0,7248
ipz3zHyYVXE,[창세기묵상집]제55화 창세기 16장 7절~16절 하갈1,https://www.youtube.com/watch?v=ipz3zHyYVXE,,504.0,959
FzQv6HgCQlo,[창세기묵상집]제54화 창세기 16장 1절~6절 마음공부,https://www.youtube.com/watch?v=FzQv6HgCQlo,,535.0,1463
lRIu1NK1CMY,[창세기묵상집]제53화 창세기 15장 17절~21절 고엘,https://www.youtube.com/watch?v=lRIu1NK1CMY,,311.0,1398
BRUZxO5rkZc,[창세기묵상집]제52화 창세기 15장 12절~16절  응석욕구,https://www.youtube.com/watch?v=BRUZxO5rkZc,,319.0,1345
L0pIwL5ZaQs,[10분 강의]제286회 어느 본당신부님의 상담사연,https://www.youtube.com/watch?v=L0pIwL5ZaQs,,289.0,10798
b84Oi1u5QFM,[창세기묵상집]제51화 창세기 15장 6절~11절  시험,https://www.youtube.com/watch?v=b84Oi1u5QFM,,403.0,1447
aEuTuWzAxHY,[10분 강의]제285회 종교계의 미꾸라지,https://www.youtube.com/watch?v=aEuTuWzAxHY,,251.0,5626
isucjC2lgEY,[창세기묵상집]제50화 창세기 15장 1절~5절 축복,https://www.youtube.com/watch?v=isucjC2lgEY,,528.0,1487
gmitxTiaT8Y,[창세기묵상집]제49화 창세기 14장 17절~24절 멜키세덱,https://www.youtube.com/watch?v=gmitxTiaT8Y,,566.0,1216
oqsNvqlNoBs,[10분 강의]제284회 피곤한 사람,https://www.youtube.com/watch?v=oqsNvqlNoBs,,213.0,8218
9BQg2bB6dss,[창세기묵상집]제48화 창세기 14장 1절~16절 롯2,https://www.youtube.com/watch?v=9BQg2bB6dss,,396.0,1401
k42sZBRzuUA,[10분 강의]제283회 상담사례 내 인생이 쓰레기 같습니다,https://www.youtube.com/watch?v=k42sZBRzuUA,,330.0,6740
Vqi0dfOWApg,[창세기묵상집]제47화 창세기 13장 1절~19절 롯1,https://www.youtube.com/watch?v=Vqi0dfOWApg,,410.0,1290
7zWSs19AAoA,[창세기묵상집]제46화 창세기 12장 10절~20절 아브라함2,https://www.youtube.com/watch?v=7zWSs19AAoA,,506.0,1150
6vROLqSIs5A,[10분 강의]제282회 상담사례 - 저도 자랑스러운 존재이고 싶어요,https://www.youtube.com/watch?v=6vROLqSIs5A,,236.0,5886
QG-VhEiYQSw,[창세기묵상집]제45화 창세기 12장 1절~9절 아브라함1,https://www.youtube.com/watch?v=QG-VhEiYQSw,,351.0,1331
LZVMcUZjg-E,[10분 강의]제281회 상담사례_종말론,https://www.youtube.com/watch?v=LZVMcUZjg-E,,388.0,6086
UhjzmD4guig,[창세기묵상집]제44화 창세기 11장 27절~32절 나는 누구인가,https://www.youtube.com/watch?v=UhjzmD4guig,,535.0,1859
Rf7zgGfTsZo,[창세기묵상집]제43화 창세기 11장 10절~26절 족보,https://www.youtube.com/watch?v=Rf7zgGfTsZo,,456.0,1519
_JqdJqa3ruw,[10분 강의]제280회 양육에서의 지혜로운 방법,https://www.youtube.com/watch?v=_JqdJqa3ruw,,181.0,5190
lr2ce0SBHLs,[창세기묵상집]제42화 창세기 11장 2절~9절 바벨탑 이야기,https://www.youtube.com/watch?v=lr2ce0SBHLs,,385.0,1568
xfEPCDvMh4s,[10분 강의]제279회 감정의 표현,https://www.youtube.com/watch?v=xfEPCDvMh4s,,244.0,7058
1W7Gz7injb8,[창세기묵상집]제41화 창세기 10장 1절~32절 노아의 자손들,https://www.youtube.com/watch?v=1W7Gz7injb8,,375.0,1039
KVmBUHFBZ3A,[창세기묵상집]제40화 창세기 9장 18절~29절 샘과 함과 야펫,https://www.youtube.com/watch?v=KVmBUHFBZ3A,,369.0,1225
EQQqigwikI8,[10분 강의]제278회 욕 먹을 각오,https://www.youtube.com/watch?v=EQQqigwikI8,,276.0,8383
xp8O1oeKXq8,[창세기묵상집]제39화 창세기 9장 8절~17절 무지개,https://www.youtube.com/watch?v=xp8O1oeKXq8,,336.0,1221
6UXlNpCqKX0,[창세기묵상집]제38화 창세기 9장 1절~7절 계약,https://www.youtube.com/watch?v=6UXlNpCqKX0,,613.0,1445
T5nFPGpd9JM,[10분 강의]제277회 탐욕이란,https://www.youtube.com/watch?v=T5nFPGpd9JM,,268.0,7256
aXLR9uq68Jo,[창세기묵상집]제37화 창세기 8장 14절~22절 배에서 나오다,https://www.youtube.com/watch?v=aXLR9uq68Jo,,637.0,1538
PSilBz5sZtU,[창세기묵상집]제36화 창세기 8장 6절~13절 방주,https://www.youtube.com/watch?v=PSilBz5sZtU,,471.0,1413
EylCy-5jJ8E,[창세기묵상집]제35화 창세기 8장 1절~5절 기다림,https://www.youtube.com/watch?v=EylCy-5jJ8E,,493.0,1694
B-qMSfkPZEM,[10분 강의]제276회 뒷심,https://www.youtube.com/watch?v=B-qMSfkPZEM,,254.0,7789
3t_FjbCar-Y,[창세기묵상집]제34화 창세기 7장 17절~24절 홍수,https://www.youtube.com/watch?v=3t_FjbCar-Y,,415.0,1373
Eb4scXefHFg,[창세기묵상집]제33화 창세기 7장 1절~16절 노아3,https://www.youtube.com/watch?v=Eb4scXefHFg,,364.0,1217
aq5EKiPUywk,[창세기묵상집]제32화 창세기 6장 13절~22절 노아2,https://www.youtube.com/watch?v=aq5EKiPUywk,,357.0,1299
Daj-_jnU_QQ,[10분 강의]제275회 나를 위한 용서,https://www.youtube.com/watch?v=Daj-_jnU_QQ,,265.0,7814
_SPhZx_wHFA,[창세기묵상집]제31화 창세기 6장 5절~12절 노아1,https://www.youtube.com/watch?v=_SPhZx_wHFA,,389.0,1310
hGuEu2_qt0s,[창세기묵상집]제29화 창세기 5장 1절~32절 홍수 이전 족장들,https://www.youtube.com/watch?v=hGuEu2_qt0s,,445.0,2090
GJ7-sapivI4,[10분 강의]제274회 인생목표,https://www.youtube.com/watch?v=GJ7-sapivI4,,222.0,6666
8--3EH27Oxc,[창세기묵상집]제28화 창세기 4장 25절~26절 셋의 후손,https://www.youtube.com/watch?v=8--3EH27Oxc,,395.0,1492
cUSRTLglGmE,[창세기묵상집]제30화 창세기 6장 1절~4절 하느님의 아들과 사람의 딸이 결혼하다,https://www.youtube.com/watch?v=cUSRTLglGmE,,403.0,842
S8mZvBDOCpE,[창세기묵상집]제27화 창세기 4장 17절~24절 카인의 후예,https://www.youtube.com/watch?v=S8mZvBDOCpE,,241.0,1801
uhgTDM07w5Q,[창세기묵상집]제26화 창세기 4장 8절~16절 내안의 카인,https://www.youtube.com/watch?v=uhgTDM07w5Q,,421.0,1784
hVAIKeHVnkY,[10분 강의]제273회 모난 마음,https://www.youtube.com/watch?v=hVAIKeHVnkY,,208.0,7882
v6Fs8A4xxKg,[창세기묵상집]제25화 창세기 4장 1절~7절 시기심,https://www.youtube.com/watch?v=v6Fs8A4xxKg,,402.0,1741
28GV9aA5GwQ,[창세기묵상집]제24화 창세기 3장 20절~24절 험난한 인생길,https://www.youtube.com/watch?v=28GV9aA5GwQ,,387.0,2148
52BFcAiCFJM,[창세기묵상집]제23화 창세기 3장 16절~19절 추방의 의미,https://www.youtube.com/watch?v=52BFcAiCFJM,,429.0,1809
8ha3MzrOJMo,[10분 강의]제272회 재수없는 생각,https://www.youtube.com/watch?v=8ha3MzrOJMo,,252.0,6898
p8Ec8kRhdMA,[창세기묵상집]제22화 창세기 3장 14절~15절 뱀,https://www.youtube.com/watch?v=p8Ec8kRhdMA,,370.0,2276
CGavpvahGrU,[창세기묵상집]제21화 3장 10절~13절 알몸,https://www.youtube.com/watch?v=CGavpvahGrU,,436.0,1636
N9oQ-yHOvxU,[창세기묵상집]제20화 3장 8절~9절 너 어디에 있느냐,https://www.youtube.com/watch?v=N9oQ-yHOvxU,,298.0,1722
1WI2oNYPQP4,[창세기묵상집]제19화 3장 1절~7절 타락,https://www.youtube.com/watch?v=1WI2oNYPQP4,,538.0,2566
UlyhRxDyWuE,[10분 강의]제271회 받아들임,https://www.youtube.com/watch?v=UlyhRxDyWuE,,299.0,6895
ZUda9nV6Xcw,[창세기묵상집]제18화  2장 21절~25절 부부,https://www.youtube.com/watch?v=ZUda9nV6Xcw,,290.0,1813
qGPgkmnpeU4,[10분 강의]제270회 믿음과 의심,https://www.youtube.com/watch?v=qGPgkmnpeU4,,288.0,4620
Q9ZXE-TKm6E,[창세기묵상집]제17화 2장 21절 잠,https://www.youtube.com/watch?v=Q9ZXE-TKm6E,,241.0,1375
T7KcPFYPGyI,[창세기묵상집]제16화 2장 19~20절 이름 붙이기,https://www.youtube.com/watch?v=T7KcPFYPGyI,,323.0,1560
R4exGI8u1Os,[창세기묵상집]제15화 2장 18절 혼자라는 것,https://www.youtube.com/watch?v=R4exGI8u1Os,,278.0,2079
zAJgHtgTFrs,[10분 강의]제269회 정신적 거듭남에 대해서,https://www.youtube.com/watch?v=zAJgHtgTFrs,,255.0,4848
FAV3HIKQ5n4,[창세기묵상집]제14화  2장 15절~17절 선악과의 존재이유,https://www.youtube.com/watch?v=FAV3HIKQ5n4,,350.0,1679
WDY338S9ZuU,[창세기묵상집]제13화 2장 10절~14절 강과 사람,https://www.youtube.com/watch?v=WDY338S9ZuU,,360.0,1717
RKfxy_prHAc,[10분 강의]제268회 제자의 발을 씻어 주신 예수님,https://www.youtube.com/watch?v=RKfxy_prHAc,,278.0,3115
jmbi6PcEd40,[창세기묵상집]제12화 2장 8절 ~ 9절 환경의 중요함,https://www.youtube.com/watch?v=jmbi6PcEd40,,613.0,2039
1rxar4ajqVA,[창세기묵상집]제11화 2장 5절 ~ 7절 흙,https://www.youtube.com/watch?v=1rxar4ajqVA,,372.0,1705
-sLglA1zxEY,[창세기묵상집]제10화 2장 1절 ~ 4절 쉼의 의미,https://www.youtube.com/watch?v=-sLglA1zxEY,,362.0,2020
JxZiQ2ng05o,[창세기묵상집]제9화 1장 29절~31절 생명,https://www.youtube.com/watch?v=JxZiQ2ng05o,,391.0,2045
9toMJXUJWcU,[창세기묵상집]제8화 1장 28절~29절 다스림의 의미,https://www.youtube.com/watch?v=9toMJXUJWcU,,460.0,2078
2kP9Xf1lCGE,[창세기묵상집]제7화 1장 26절~27절 사람,https://www.youtube.com/watch?v=2kP9Xf1lCGE,,352.0,2529
bHEgZC0PMHw,[창세기묵상집]제6화 1장 20절~25절 함께 살기,https://www.youtube.com/watch?v=bHEgZC0PMHw,,333.0,2213
uaRc2M_V37k,[창세기묵상집]제5화 1장 14절~19절 빛,https://www.youtube.com/watch?v=uaRc2M_V37k,,333.0,2296
uzE7LPAeolg,[창세기묵상집]제4화 1장 11절~13절 자연,https://www.youtube.com/watch?v=uzE7LPAeolg,,342.0,2406
DlaDEBYthR4,[창세기묵상집]제3화 1장 10절 보시니 좋더라,https://www.youtube.com/watch?v=DlaDEBYthR4,,181.0,2672
eNoK66r0-Rs,[창세기묵상집]제2화 1장 6절~10절 균형,https://www.youtube.com/watch?v=eNoK66r0-Rs,,168.0,3186
jcf3G_FW2co,[창세기묵상집]제1화 1장 1절~5절 그림자,https://www.youtube.com/watch?v=jcf3G_FW2co,,389.0,4283
5NPaOSHKKHI,[10분 강의]제267회 지나친 근심은 하지 마세요,https://www.youtube.com/watch?v=5NPaOSHKKHI,,222.0,9036
I4LVZnd18jw,[10분 강의]제266회 성경말씀에 따라 사는 삶,https://www.youtube.com/watch?v=I4LVZnd18jw,,277.0,6436
Bew7gzaXCSE,28장 16~20절 제자들에게 사명을 부여하시는 그리스도,https://www.youtube.com/watch?v=Bew7gzaXCSE,,422.0,2012
fi_naOljicY,28장 11~15절 나잇값을 못하는 어른들,https://www.youtube.com/watch?v=fi_naOljicY,,432.0,2970
lybrskPd2lY,28장 9~10절 여자들에게 나타나시다,https://www.youtube.com/watch?v=lybrskPd2lY,,628.0,2750
bnjfCsKNPtA,[10분 강의]제265회 다 안다는 자만은 무지의 다른 이름이예요,https://www.youtube.com/watch?v=bnjfCsKNPtA,,219.0,9530
GTwS0ihj9tE,28장 1~8절 부활이란,https://www.youtube.com/watch?v=GTwS0ihj9tE,,421.0,1893
pRZO-L4FOE8,27장 62~67절 모함의 원리,https://www.youtube.com/watch?v=pRZO-L4FOE8,,468.0,2031
Q8lHGGt-LRk,[10분 강의]제264회 적당한 비난은 약이 됩니다,https://www.youtube.com/watch?v=Q8lHGGt-LRk,,319.0,5768
i41p60Nu_s4,27장 57~61절 죽음의 묵상,https://www.youtube.com/watch?v=i41p60Nu_s4,,347.0,1781
3IwYH_KH9EE,27장 54~56절 숨을 거두시다,https://www.youtube.com/watch?v=3IwYH_KH9EE,,299.0,1564
NfLKhMJ9BfU,27장 32~44절 기형적 성격,https://www.youtube.com/watch?v=NfLKhMJ9BfU,,447.0,2141
Pu-O4ZkVcKY,27장 27~31절 조롱,https://www.youtube.com/watch?v=Pu-O4ZkVcKY,,504.0,2155
e-VFWfVS1Wo,[10분 강의]제263회 어른의 정석,https://www.youtube.com/watch?v=e-VFWfVS1Wo,,201.0,6342
xFEKFqG6o70,27장 20~22절 군중 콤플렉스,https://www.youtube.com/watch?v=xFEKFqG6o70,,425.0,1674
0Zlk-QdNQ3o,27장 11~14절 빌라도의 심문,https://www.youtube.com/watch?v=0Zlk-QdNQ3o,,372.0,1413
Hs1dQD5yb2A,[10분 강의]제262회 없어 봐야 귀한 줄 알지요 송복례 새벽 달,https://www.youtube.com/watch?v=Hs1dQD5yb2A,,225.0,5767
kmhgK8gzXpA,[10분 강의]제261회 부딪침이 있어야 아름다운 돌멩이가 되죠,https://www.youtube.com/watch?v=kmhgK8gzXpA,,253.0,6260
r3nPVAkNwoc,27장 3~10절 죽긴 왜 죽어,https://www.youtube.com/watch?v=r3nPVAkNwoc,,366.0,1851
MVjNtRhE8z0,26장 69~75절 예수를 세 번 부인한 베드로,https://www.youtube.com/watch?v=MVjNtRhE8z0,,406.0,1625
KSGrKeZYu0s,[10분 강의]제260회 섬과 섬은 결국 하나의 땅 위에 서 있잖아요,https://www.youtube.com/watch?v=KSGrKeZYu0s,,291.0,4490
1YtT8achEDY,26장 67~69절 왜 남을 조롱하는가,https://www.youtube.com/watch?v=1YtT8achEDY,,340.0,1678
Myjw1kUvka0,26장 57~63절 마음의 힘과 신경증,https://www.youtube.com/watch?v=Myjw1kUvka0,,497.0,2725
ZFzr6nlqUBM,[10분 강의]제259회 이제부터가 시작인 걸요,https://www.youtube.com/watch?v=ZFzr6nlqUBM,,243.0,10858
jsuOHrKzozI,26장 47~53절 잡히신 예수,https://www.youtube.com/watch?v=jsuOHrKzozI,,388.0,1274
eTg1Py1sS4E,미얀마를 돕기 위한 다양한 의견 두번째,https://www.youtube.com/watch?v=eTg1Py1sS4E,,1970.0,874
27XDkSM332M,26장 36~46절 겟세마니에서 기도하시다,https://www.youtube.com/watch?v=27XDkSM332M,,494.0,1950
Q2Dz0B2VxZY,[미얀마 특집]미얀마를 돕기 위한 다양한 의견 첫번째,https://www.youtube.com/watch?v=Q2Dz0B2VxZY,,2744.0,1128
7GeioO6CK20,[10분 강의]제258회 지나치게 잡아 당기면 끊어집니다,https://www.youtube.com/watch?v=7GeioO6CK20,,207.0,8551
KpgO6mbe9ZY,26장 31~35절 베드로가 당신을 모른다고 할 것을 예고하시다,https://www.youtube.com/watch?v=KpgO6mbe9ZY,,418.0,1442
8ejdC_Y-V24,[이태석신부님]우리가 몰랐던 이태석재단 이야기,https://www.youtube.com/watch?v=8ejdC_Y-V24,,725.0,5433
UDsoP-JcHuo,26장 26~30절 성찬례를 제정하시다,https://www.youtube.com/watch?v=UDsoP-JcHuo,,327.0,1874
